,Unnamed: 0_x,fipsCode,amount_land,amount_water,latitude,longitude,venue_id,brand,state_x,city,daily_traffic_avg,home_air_distance_kilometers_median,home_air_distance_kilometers_25th_pct,home_air_distance_75th_kilometers_pct,work_air_distance_kilometers_median,work_air_distance_25th_kilometers_pct,work_air_distance_75th_kilometers_pct,traffic_fraction,people_fraction,venue_air_distance,population,Unnamed: 0_y,state_y,map_count_by_city,Unnamed: 0,state,daily_traffic_avg_avg,home_air_distance_kilometers_median_avg,home_air_distance_kilometers_25th_pct_avg,home_air_distance_75th_kilometers_pct_avg,work_air_distance_kilometers_median_avg,work_air_distance_25th_kilometers_pct_avg,work_air_distance_75th_kilometers_pct_avg,income_mean,income_median
10994,9825,484391055052,641753.0,0,32.6750444,-97.3920333,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.008,0.006,0.274,1003,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
10995,9826,484391055052,641753.0,0,32.6750444,-97.3920333,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,3.545,1003,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
10996,9827,484391055053,827160.0,0,32.6691152,-97.3966019,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.003,0.615,1044,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
10997,9828,484391055053,827160.0,0,32.6691152,-97.3966019,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.001,0.002,3.925,1044,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
10998,9829,484391055054,248463.0,0,32.6629819,-97.3984024,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.004,1.693,1151,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
10999,9830,484391055071,1570548.0,0,32.672234499999995,-97.4218727,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.006999999999999999,0.005,1.878,2788,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11000,9831,484391055071,1570548.0,0,32.672234499999995,-97.4218727,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.005,0.005,4.176,2788,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11001,9832,484391055071,1570548.0,0,32.672234499999995,-97.4218727,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.004,0.004,4.731,2788,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11002,9833,484391055072,1273193.0,0,32.6757333,-97.4277596,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.005,0.004,2.654,1542,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11003,9834,484391055072,1273193.0,0,32.6757333,-97.4277596,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,4.707,1542,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11004,9835,484391055073,6084636.0,1087816,32.66153,-97.4402647,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.006999999999999999,0.006999999999999999,3.64,2244,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11005,9836,484391055073,6084636.0,1087816,32.66153,-97.4402647,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.011,0.008,6.282,2244,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11006,9837,484391055073,6084636.0,1087816,32.66153,-97.4402647,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.005,0.009000000000000001,6.13,2244,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11007,9838,484391055081,2000840.0,0,32.6524823,-97.4150127,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.008,0.008,2.403,4894,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11008,9839,484391055081,2000840.0,0,32.6524823,-97.4150127,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.004,0.003,5.709,4894,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11009,9840,484391055082,1795840.0,0,32.6573254,-97.4190862,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.005,0.005,2.619,2513,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11010,9841,484391055082,1795840.0,0,32.6573254,-97.4190862,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.005,0.005,5.876,2513,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11011,9842,484391055101,3186802.0,0,32.6370591,-97.4049398,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.014,0.011,3.927,6028,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11012,9843,484391055101,3186802.0,0,32.6370591,-97.4049398,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.005,0.005,7.198,6028,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11013,9844,484391055102,667921.0,0,32.6302756,-97.3953434,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.004,0.003,5.515,1989,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11014,9845,484391055111,895927.0,16708,32.633684,-97.3876917,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.003,4.739,1875,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11015,9846,484391055121,599841.0,0,32.646420500000005,-97.3733036,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,3.976,1035,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11016,9847,484391055122,619221.0,0,32.6461017,-97.38028409999998,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.004,3.722,1318,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11017,9848,484391055124,720002.0,0,32.642724,-97.3923807,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.004,3.835,953,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11018,9849,484391055124,720002.0,0,32.642724,-97.3923807,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.001,0.002,7.05,953,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11019,9850,484391055132,250463.0,0,32.6744441,-97.4137536,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.004,0.005,1.714,2356,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11020,9851,484391055132,250463.0,0,32.6744441,-97.4137536,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.001,0.002,4.671,2356,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11021,9852,484391055141,149350.0,0,32.6688156,-97.4016433,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,1.4480000000000002,958,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11022,9853,484391055142,1142706.0,0,32.6704516,-97.4052554,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.003,0.934,1022,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11023,9854,484391055143,1456013.0,0,32.6795458,-97.4052449,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.004,0.003,0.19,594,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11024,9855,484391055143,1456013.0,0,32.6795458,-97.4052449,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,3.478,594,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11025,9856,484391056001,573777.0,0,32.67907630000001,-97.362169,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,2.7430000000000003,1643,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11026,9857,484391056002,610330.0,0,32.6806978,-97.3686453,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.003,1.94,1547,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11027,9858,484391056003,809231.0,0,32.6753006,-97.3731728,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.006999999999999999,0.005,1.51,1634,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11028,9859,484391056003,809231.0,0,32.6753006,-97.3731728,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.001,0.002,3.526,1634,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11029,9860,484391056004,562073.0,0,32.6719891,-97.3615857,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,2.516,1201,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11030,9861,484391057012,641425.0,0,32.6666553,-97.3680048,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.002,2.4290000000000003,1263,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11031,9862,484391057013,756221.0,0,32.6584125,-97.3576342,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.002,3.764,2200,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11032,9863,484391057031,846680.0,0,32.658179700000005,-97.366363,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.004,0.003,3.161,1650,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11033,9864,484391057041,184696.0,0,32.6451925,-97.356411,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.001,5.2120000000000015,1007,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11034,9865,484391057042,569994.0,0,32.6458014,-97.3656962,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,4.479,1154,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11035,9866,484391057043,633508.0,0,32.63779,-97.3645865,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.001,5.294,2322,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11036,9867,484391057044,364486.0,0,32.6439562,-97.362265,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.001,4.973,1206,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11037,9868,484391057045,1371808.0,0,32.6411341,-97.3535484,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,5.125,2906,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11038,9869,484391058003,400632.0,0,32.6639614,-97.349091,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.001,4.271,1014,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11039,9870,484391058004,564893.0,0,32.6665309,-97.3382654,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.006,0.002,4.8610000000000015,1529,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11040,9871,484391059011,534960.0,0,32.680853000000006,-97.3238151,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,6.141,759,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11041,9872,484391059013,1315762.0,40238,32.678691,-97.314766,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,6.884,2116,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11042,9873,484391060011,1955738.0,0,32.652666700000005,-97.3260143,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.003,6.5920000000000005,1307,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11043,9874,484391060012,1477837.0,0,32.6434343,-97.3389977,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.006,0.005,5.728,3069,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11044,9875,484391060013,696489.0,0,32.6387294,-97.3444386,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.002,6.178,1593,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11045,9876,484391060044,1551139.0,0,32.6411162,-97.2766293,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.002,10.949000000000002,2348,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11046,9902,484391105005,984720.0,0,32.7741501,-97.3927998,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.002,0.003,5.118,1880,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11047,9903,484391106002,1940569.0,0,32.7605613,-97.4164516,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.001,0.002,5.454,862,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11048,9904,484391106002,1940569.0,0,32.7605613,-97.4164516,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.004,3.104,862,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11049,9905,484391106003,722192.0,27729,32.7563041,-97.4098209,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.003,0.002,4.762,1173,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11050,9906,484391106003,722192.0,27729,32.7563041,-97.4098209,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.002,0.003,2.988,1173,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11051,9907,484391107014,716030.0,0,32.762359499999995,-97.4632672,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.012,0.008,5.341,1724,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11052,9908,484391107015,1193478.0,5586,32.7605648,-97.4732033,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.003,5.795,1489,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11053,9909,484391107032,2297071.0,0,32.7454639,-97.4725538,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.002,9.153,2935,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11054,9910,484391107032,2297071.0,0,32.7454639,-97.4725538,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.004,0.002,7.955,2935,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11055,9911,484391107032,2297071.0,0,32.7454639,-97.4725538,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.011,0.008,4.62,2935,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11056,9912,484391107041,680602.0,0,32.754371299999995,-97.4551899,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.004,4.271,1060,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11057,9913,484391108052,701767.0,0,32.7506072,-97.4996104,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.004,7.491,2145,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11058,9914,484391108053,2996407.0,4832,32.7421516,-97.4933067,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.005,0.003,10.18,1336,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11059,9915,484391108061,563313.0,0,32.7451302,-97.5093921,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.003,0.003,12.099,1487,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11060,9916,484391108061,563313.0,0,32.7451302,-97.5093921,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,11.527,1487,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11061,9917,484391108061,563313.0,0,32.7451302,-97.5093921,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.006999999999999999,0.009000000000000001,8.283999999999999,1487,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11062,9918,484391108062,304452.0,0,32.7572484,-97.5055349,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.001,12.928,1149,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11063,9919,484391108063,10903038.0,25828,32.756380199999995,-97.5301098,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.002,0.002,12.812,1354,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11064,9920,484391108063,10903038.0,25828,32.756380199999995,-97.5301098,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.003,0.002,11.907,1354,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11065,9921,484391108063,10903038.0,25828,32.756380199999995,-97.5301098,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.005,8.575,1354,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11066,9922,484391108064,506574.0,0,32.752669399999995,-97.510363,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.002,0.003,8.664,1357,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11067,9923,484391108072,6676725.0,16381,32.7165993,-97.5098198,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.001,0.002,8.377,1103,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11068,9924,484391108072,6676725.0,16381,32.7165993,-97.5098198,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,8.58,1103,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11069,9925,484391108073,9554816.0,63325,32.7304709,-97.5264186,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.004,0.003,10.333,1834,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11070,9926,484391108073,9554816.0,63325,32.7304709,-97.5264186,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.002,0.002,9.624,1834,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11071,9927,484391108073,9554816.0,63325,32.7304709,-97.5264186,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.004,0.005,6.372999999999998,1834,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11072,9928,484391108074,3214180.0,3167,32.7283608,-97.4960018,7aa2ad29-2599-4d82-b9dc-f8cfd80e816b,Sprouts Farmers Market,TX,Fort Worth,417,8,4,18,8,5,26,0.003,0.003,5.93,2639,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11073,9929,484391108081,37576595.0,104669,32.670421399999995,-97.5204623,45c586e4-9d0d-4610-9ba7-7b6cef1d15a4,Sprouts Farmers Market,TX,Fort Worth,1219,9,5,22,11,6,29,0.012,0.008,6.501,1310,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
11074,9930,484391108081,37576595.0,104669,32.670421399999995,-97.5204623,5e9ce91b-41ba-4b05-8be1-1ce4825abff0,Trader Joe's,TX,Fort Worth,1205,10,4,24,9,4,32,0.011,0.008,7.862999999999999,1310,60,TX,4,60,TX,755.0,13.25,5.75,59.25,11.75,6.25,35.25,80401.4708333333,116524.7625
